obsdate,humidity,pressure,temperaturecel,temperaturefar,windspeed
2015-2-28 00:00:00,45.5,1013,21.25,70.25,6.95
2015-3-1 00:00:00,92.75,1011.125,17.375,63.275,14.8125
2015-3-2 00:00:00,89.875,1012.5,17.5,63.5,6.725
2015-3-3 00:00:00,82.5,1013.75,16.25,61.25,5.5625
2015-3-4 00:00:00,69.25,1014,16.75,62.15,6.7125
2015-3-5 00:00:00,64,1015.75,18.75,65.75,3.7
2015-3-6 00:00:00,62.375,1016.375,20,68,5.0875
2015-3-7 00:00:00,80.375,1013.714286,18.375,65.075,4.175
2015-3-8 00:00:00,74.125,1015.375,19.5,67.1,7.8875
2015-3-9 00:00:00,54.25,1021,18.125,64.625,12.2625
2015-3-10 00:00:00,68.5,1019.125,17.75,63.95,8.5625
2015-3-11 00:00:00,69.875,1018.125,18.25,64.85,6.025
2015-3-12 00:00:00,63.375,1017,20.5,68.9,5.325
2015-3-13 00:00:00,65.25,1014.75,21.375,70.475,4.175
2015-3-14 00:00:00,64.625,1015.125,21.5,70.7,7.875
2015-3-15 00:00:00,89.125,1015.5,17.625,63.725,11.575
2015-3-16 00:00:00,81.85714286,1017.375,19.85714286,67.74285715,8.5625
2015-3-17 00:00:00,70.375,1015.875,20.875,69.575,13.2
2015-3-18 00:00:00,69.625,1013.5,20.25,68.45,12.2625
2015-3-19 00:00:00,66,1014.875,21.125,70.025,5.3375
2015-3-20 00:00:00,65.75,1014.875,22.5,72.5,9.025
2015-3-21 00:00:00,60.5,1014.875,24.875,76.775,5.7875
2015-3-22 00:00:00,64,1012,25.125,77.225,10.2
2015-3-23 00:00:00,65.75,1010,24.75,76.55,7.6375
2015-3-24 00:00:00,65.5,1010.25,25.75,78.35,1.3875
2015-3-25 00:00:00,65.625,1011.857143,26.625,79.925,2.55
2015-3-26 00:00:00,54.375,1013,28.5,83.3,9.2625
2015-3-27 00:00:00,51.375,1012,27.375,81.275,7.65
2015-3-28 00:00:00,53.625,1009.625,27,80.6,3.7125
2015-3-29 00:00:00,52.75,1008.625,25,77,13.1875
2015-3-30 00:00:00,66.25,1010.375,23.5,74.3,14.8125
2015-3-31 00:00:00,64.875,1010.142857,25.25,77.45,3.7
2015-4-1 00:00:00,59.71428571,1007.5,26.42857143,79.57142857,6.7125
2015-4-2 00:00:00,45.28571429,1004.625,28.71428571,83.68571428,10.175
2015-4-3 00:00:00,71.125,1004.75,24.5,76.1,6.9625
2015-4-4 00:00:00,77.5,1005.25,21,69.8,1.3875
2015-4-5 00:00:00,67.71428571,1007.75,23.57142857,74.42857143,17.6
2015-4-6 00:00:00,60.125,1007.75,25,77,2.775
2015-4-7 00:00:00,62.125,1010.25,23.75,74.75,9.7375
2015-4-8 00:00:00,50.375,1012,25.625,78.125,6.7125
2015-4-9 00:00:00,52.875,1010.5,26,78.8,9.0375
2015-4-10 00:00:00,52.25,1008.5,27.125,80.825,6.25
2015-4-11 00:00:00,44.875,1008.375,28.25,82.85,8.1
2015-4-12 00:00:00,63,1012.375,24.375,75.875,5.325
2015-4-13 00:00:00,70.875,1013.75,24.75,76.55,6.95
2015-4-14 00:00:00,62.75,1012.75,26.25,79.25,3.0125
2015-4-15 00:00:00,59.25,1012.875,27.625,81.725,5.7875
2015-4-16 00:00:00,58.25,1013.875,25.25,77.45,8.1125
2015-4-17 00:00:00,48.75,1007.125,28.125,82.625,8.3375
2015-4-18 00:00:00,44.5,1002.375,30.125,86.225,5.5625
2015-4-19 00:00:00,41,1003.875,32.125,89.825,4.175
2015-4-20 00:00:00,37.875,1005.75,32.875,91.175,7.1875
2015-4-21 00:00:00,28.5,1005.625,31.75,89.15,11.1125
2015-4-22 00:00:00,30.25,1003.125,30.75,87.35,11.35
2015-4-23 00:00:00,33,1004,30.75,87.35,8.1
2015-4-24 00:00:00,39.5,1004.375,31.125,88.025,2.55
2015-4-25 00:00:00,43.125,1005.875,30.5,86.9,12.975
2015-4-26 00:00:00,51.125,1008,28.75,83.75,15.7375
2015-4-27 00:00:00,53,1006.75,30.125,86.225,17.5875
2015-4-28 00:00:00,48.25,1004.5,31,87.8,12.5125
2015-4-29 00:00:00,47.25,1005,31.25,88.25,9.025
2015-4-30 00:00:00,44.75,1004,32.625,90.725,15.05
2015-5-1 00:00:00,43.5,1005.875,31.25,88.25,5.3375
2015-5-2 00:00:00,40.25,1006.25,30.125,86.225,4.4
2015-5-3 00:00:00,39.25,1006.625,31,87.8,3.0125
2015-5-4 00:00:00,39.25,1006.625,30.875,87.575,3.9375
2015-5-5 00:00:00,31.125,1003.875,32.125,89.825,7.65
2015-5-6 00:00:00,22,1001.875,34.125,93.425,11.3625
2015-5-7 00:00:00,13.42857143,1003.571429,35.42857143,95.77142857,15.34285714
2015-5-8 00:00:00,22.375,1003.25,34.125,93.425,12.275
2015-5-9 00:00:00,27,1001.625,35.125,95.225,8.3375
2015-5-10 00:00:00,25,1001.375,35.125,95.225,6.9625
2015-5-11 00:00:00,32.625,1003.625,34,93.2,10.8875
2015-5-12 00:00:00,46,1004.875,33.125,91.625,6.0375
2015-5-13 00:00:00,61,1006.125,27.75,81.95,6.7125
2015-5-14 00:00:00,49.625,1007.25,29.625,85.325,4.4125
2015-5-15 00:00:00,52.125,1006.5,28.5,83.3,7.175
2015-5-16 00:00:00,51.625,1003.25,30,86,4.1625
2015-5-17 00:00:00,40.375,1001.125,33.25,91.85,8.35
2015-5-18 00:00:00,35.75,1000,35.375,95.675,5.5625
2015-5-19 00:00:00,44,1002.125,31.5,88.7,14.8125
2015-5-20 00:00:00,31.625,1002,33.125,91.625,14.6
2015-5-21 00:00:00,24.625,1000.375,35.625,96.125,11.3375
2015-5-22 00:00:00,19.5,998.125,36.25,97.25,12.5125
2015-5-23 00:00:00,21.75,996.125,37.375,99.275,12.725
2015-5-24 00:00:00,29.25,997.375,36,96.8,5.1
2015-5-25 00:00:00,22.25,996.875,37.75,99.95,10.875
2015-5-26 00:00:00,26.625,1001.5,35.25,95.45,17.125
2015-5-27 00:00:00,20.5,1001.25,33.75,92.75,6.7125
2015-5-28 00:00:00,29.5,1000.625,34.75,94.55,8.3375
2015-5-29 00:00:00,27.25,1001.625,35.125,95.225,8.125
2015-5-30 00:00:00,38.75,1003.875,32.25,90.05,12.2625
2015-5-31 00:00:00,25,1001.75,34.25,93.65,14.5875
2015-6-1 00:00:00,41.75,1003.25,29.375,84.875,12.5125
2015-6-2 00:00:00,39.25,1003.5,31.625,88.925,8.575
2015-6-3 00:00:00,50.5,1004.625,28.625,83.525,6.725
2015-6-4 00:00:00,48.375,1004,31.875,89.375,4.8625
2015-6-5 00:00:00,39.875,1003.5,32.625,90.725,6.0125
2015-6-6 00:00:00,39.75,1001.375,33.375,92.075,7.8625
2015-6-7 00:00:00,36.25,999.25,35,95,7.175
2015-6-8 00:00:00,33,998.875,36.5,97.7,6.25
2015-6-9 00:00:00,23.875,998.875,37.625,99.725,18.75
2015-6-10 00:00:00,32.28571429,999.625,36.625,97.925,18.05
2015-6-11 00:00:00,34.75,1000,35.625,96.125,18.2875
2015-6-12 00:00:00,34.625,998.5,35.875,96.575,12.7375
2015-6-13 00:00:00,48.125,998.8571429,31.125,88.025,10.1875
2015-6-14 00:00:00,77.625,1000.285714,27,80.6,3.95
2015-6-15 00:00:00,60.75,999.5714286,31,87.8,3.0125
2015-6-16 00:00:00,52.125,999.1428571,32.375,90.275,2.7875
2015-6-17 00:00:00,49.75,998,33.875,92.975,3.25
2015-6-18 00:00:00,45.125,997.625,35.125,95.225,3.0125
2015-6-19 00:00:00,46.75,996.25,35.875,96.575,8.575
2015-6-20 00:00:00,48.5,997.875,33.125,91.625,12.975
2015-6-21 00:00:00,63.625,998.125,30.375,86.675,8.1125
2015-6-22 00:00:00,59.5,995.625,32.125,89.825,4.4
2015-6-23 00:00:00,61.625,995,31.5,88.7,6.0125
2015-6-24 00:00:00,63.875,995.375,37.25,99.05,6.5
2015-6-25 00:00:00,82.75,994.75,26.625,79.925,6.2625
2015-6-26 00:00:00,54.25,995.25,31.125,88.025,11.5625
2015-6-27 00:00:00,48.25,997.125,32.625,90.725,14.1125
2015-6-28 00:00:00,47.5,1000.285714,34.25,93.65,9.0375
2015-6-29 00:00:00,56.625,1003.625,31.125,88.025,11.5625
2015-6-30 00:00:00,58.625,1002.625,30.875,87.575,9.9625
2015-7-1 00:00:00,53.25,1001.875,32,89.6,4.175
2015-7-2 00:00:00,45.875,1001.125,33.75,92.75,6.95
2015-7-3 00:00:00,49,999.625,33,91.4,14.35
2015-7-4 00:00:00,51.5,997.5,34.125,93.425,16.9
2015-7-5 00:00:00,47.28571429,995.4285714,35.71428571,96.28571428,14.01428571
2015-7-6 00:00:00,83.25,997.875,27.875,82.175,9.275
2015-7-7 00:00:00,86.125,998.125,28.125,82.625,1.85
2015-7-8 00:00:00,72,998.625,31.25,88.25,2.775
2015-7-9 00:00:00,77.25,998.625,29.625,85.325,2.55
2015-7-10 00:00:00,92.125,998.75,26.625,79.925,6.025
2015-7-11 00:00:00,98,999.3333333,25.5,77.9,3.2375
2015-7-12 00:00:00,94.75,998.625,25.5,77.9,7.425
2015-7-13 00:00:00,73.125,1000.625,29.875,85.775,4.8625
2015-7-14 00:00:00,67.875,997.8571429,30.875,87.575,10.875
2015-7-15 00:00:00,52.875,993.75,33.375,92.075,17.1375
2015-7-16 00:00:00,61.375,994.75,31.75,89.15,13.4375
2015-7-17 00:00:00,75.625,997.25,30.75,87.35,4.4
2015-7-18 00:00:00,78.875,998,29.5,85.1,4.175
2015-7-19 00:00:00,70,997.625,30.125,86.225,0.7
2015-7-20 00:00:00,78,999.125,29.125,84.425,4.8625
2015-7-21 00:00:00,69.25,1000,31.375,88.475,8.125
2015-7-22 00:00:00,64.125,1001.125,32.25,90.05,7.875
2015-7-23 00:00:00,64.875,1001.75,32.125,89.825,8.575
2015-7-24 00:00:00,64.75,1001,32,89.6,6.7125
2015-7-25 00:00:00,71,998.5714286,30.85714286,87.54285715,19.9125
2015-7-26 00:00:00,71.625,998.875,30,86,16.8875
2015-7-27 00:00:00,69,1000.285714,29.625,85.325,11.3375
2015-7-28 00:00:00,61,1000.125,29.5,85.1,11.5875
2015-7-29 00:00:00,68.125,998,28.5,83.3,10.875
2015-7-30 00:00:00,67.75,998.875,29,84.2,9.9625
2015-7-31 00:00:00,71,999.75,29,84.2,4.175
2015-8-1 00:00:00,71.75,1002.75,28.25,82.85,0.925
2015-8-2 00:00:00,69.5,1003.625,29.625,85.325,2.55
2015-8-3 00:00:00,58.625,1001.875,31.5,88.7,5.325
2015-8-4 00:00:00,77.78571429,1000.071429,29.42857143,84.97142857,4.771428571
2015-8-5 00:00:00,79.65625,1000.28125,29.59375,85.26875,8.221875
2015-8-6 00:00:00,79.125,998,29.5,85.1,3.025
2015-8-7 00:00:00,83,1000,29.25,84.65,2.3125
2015-8-8 00:00:00,84.875,1002,28.875,83.975,1.625
2015-8-9 00:00:00,90.125,1000.25,27.375,81.275,3.0125
2015-8-10 00:00:00,77,1000,30.375,86.675,0
2015-8-11 00:00:00,86.625,1003,28.375,83.075,0.4625
2015-8-12 00:00:00,74.25,1003.125,30.75,87.35,0
2015-8-13 00:00:00,69.5,1001.875,32,89.6,0.4625
2015-8-14 00:00:00,72.625,1002,30.875,87.575,3.475
2015-8-15 00:00:00,85.5,1002.75,28.5,83.3,0
2015-8-16 00:00:00,82.625,1002.875,28.625,83.525,1.85
2015-8-17 00:00:00,72.625,1001.375,30.75,87.35,0.7
2015-8-18 00:00:00,72.875,1002.571429,29.125,84.425,4.875
2015-8-19 00:00:00,61.25,1002.375,31.25,88.25,33.325
2015-8-20 00:00:00,58.625,1001.375,30.75,87.35,14.6
2015-8-21 00:00:00,72,1002,29.375,84.875,8.575
2015-8-22 00:00:00,65.375,1000.875,30.25,86.45,5.8
2015-8-23 00:00:00,69.375,1000.857143,29.875,85.775,5.5625
2015-8-24 00:00:00,65.625,1001.75,30.75,87.35,7.1875
2015-8-25 00:00:00,57.28571429,1001,32,89.6,10.07142857
2015-8-26 00:00:00,61,1001.125,32,89.6,4.8625
2015-8-27 00:00:00,61,1002,32.5,90.5,5.325
2015-8-28 00:00:00,63.5,1002.25,32,89.6,2.3125
2015-8-29 00:00:00,58,1001.375,32.25,90.05,5.8125
2015-8-30 00:00:00,56.5,1001.375,32.625,90.725,9.275
2015-8-31 00:00:00,54.42857143,1001.833333,31.85714286,89.34285715,13.48571429
2015-9-1 00:00:00,47.625,1000.857143,32.125,89.825,15.275
2015-9-2 00:00:00,45.625,1001.75,31.875,89.375,12.7375
2015-9-3 00:00:00,49.125,1005.5,31.625,88.925,10.1875
2015-9-4 00:00:00,42.625,1007.875,32,89.6,11.35
2015-9-5 00:00:00,47.25,1007.125,30.875,87.575,7.6375
2015-9-6 00:00:00,41.8,1006.25,31.25,88.25,7.6375
2015-9-7 00:00:00,46.375,1005.75,31.5,88.7,9.4875
2015-9-8 00:00:00,47,1005.5,31.625,88.925,11.8125
2015-9-9 00:00:00,47.875,1005.625,31,87.8,10.1875
2015-9-10 00:00:00,46.5,1006.75,31.25,88.25,8.575
2015-9-11 00:00:00,49.75,1006.25,30.75,87.35,6.0125
2015-9-12 00:00:00,54.42857143,1006,32.14285714,89.85714285,3.171428571
2015-9-13 00:00:00,55.25,1005.875,32.125,89.825,1.3875
2015-9-14 00:00:00,54.375,1003.625,31.875,89.375,2.55
2015-9-15 00:00:00,55,1003.25,33,91.4,0.4625
2015-9-16 00:00:00,55,1003.625,32.375,90.275,1.4
2015-9-17 00:00:00,58.375,1004.375,31.375,88.475,1.1625
2015-9-18 00:00:00,67.625,1005.125,31,87.8,7.4125
2015-9-19 00:00:00,74.25,1003.625,30.625,87.125,2.0875
2015-9-20 00:00:00,69.14285714,1002.857143,29.14285714,84.45714285,5.557142857
2015-9-21 00:00:00,64.5,1002.5,30.125,86.225,5.8
2015-9-22 00:00:00,64.375,1002.5,30.25,86.45,10.1875
2015-9-23 00:00:00,61.25,1006.375,28.625,83.525,13.675
2015-9-24 00:00:00,52.375,1004.625,28.25,82.85,11.575
2015-9-25 00:00:00,49.375,1003.75,28.5,83.3,8.575
2015-9-26 00:00:00,53.5,1005.25,29.25,84.65,6.25
2015-9-27 00:00:00,58.14285714,1007,28.71428571,83.68571428,2.914285714
2015-9-28 00:00:00,58.5,1009,28.25,82.85,3.9375
2015-9-29 00:00:00,54.57142857,1010.571429,29,84.2,9.528571429
2015-9-30 00:00:00,46.875,1011.375,29,84.2,8.3375
2015-10-1 00:00:00,51.25,1012,28.125,82.625,5.575
2015-10-2 00:00:00,53.71428571,1010.75,28.28571429,82.91428572,14.5875
2015-10-3 00:00:00,52.33333333,1008.714286,30,86,18.78571429
2015-10-4 00:00:00,54.375,1008.125,29,84.2,3.025
2015-10-5 00:00:00,59.375,1009.25,28.875,83.975,1.3875
2015-10-6 00:00:00,61.125,1009,28.375,83.075,4.6375
2015-10-7 00:00:00,65.75,1009.125,28.625,83.525,6.475
2015-10-8 00:00:00,65.125,1007.5,28.375,83.075,4.4125
2015-10-9 00:00:00,59.75,1004.25,28.5,83.3,6.025
2015-10-10 00:00:00,54.625,1005,28.5,83.3,6.7125
2015-10-11 00:00:00,51.57142857,1008.714286,28.57142857,83.42857143,6.885714286
2015-10-12 00:00:00,54.125,1010,29.25,84.65,3.25
2015-10-13 00:00:00,62.875,1011,29.5,85.1,3.725
2015-10-14 00:00:00,63.625,1013.25,28.125,82.625,4.875
2015-10-15 00:00:00,66,1013.5,27.5,81.5,0.4625
2015-10-16 00:00:00,62.625,1013.5,27.875,82.175,0.925
2015-10-17 00:00:00,63.75,1012.25,28,82.4,3.7125
2015-10-18 00:00:00,71.71428571,1013.125,26.85714286,80.34285715,11.1125
2015-10-19 00:00:00,66.28571429,1011.714286,28.14285714,82.65714285,3.457142857
2015-10-20 00:00:00,64.85714286,1009.857143,27.71428571,81.88571428,2.914285714
2015-10-21 00:00:00,62.125,1011.875,26.5,79.7,2.0875
2015-10-22 00:00:00,56,1012.25,24.75,76.55,4.4
2015-10-23 00:00:00,51.625,1011.875,24,75.2,4.8625
2015-10-24 00:00:00,53.25,1011.625,24.875,76.775,1.4
2015-10-25 00:00:00,47.125,1012.75,26.375,79.475,5.575
2015-10-26 00:00:00,52.125,1014.875,25.625,78.125,5.575
2015-10-27 00:00:00,54.25,1013.875,24.75,76.55,3.475
2015-10-28 00:00:00,57.25,1015.875,20.875,69.575,7.875
2015-10-29 00:00:00,63.5,1016.875,22.125,71.825,1.85
2015-10-30 00:00:00,67.25,1016.375,22.375,72.275,1.625
2015-10-31 00:00:00,69.375,1016.125,22.375,72.275,1.1625
2015-11-1 00:00:00,70.5,1016.25,22.875,73.175,0.925
2015-11-2 00:00:00,71.375,1015.875,23.375,74.075,0.4625
2015-11-3 00:00:00,67.875,1014.25,24,75.2,0.475
2015-11-4 00:00:00,69,1012.25,23.75,74.75,0.925
2015-11-5 00:00:00,75.25,1012.375,22.125,71.825,5.1
2015-11-6 00:00:00,74.375,1012.75,22.875,73.175,2.325
2015-11-7 00:00:00,74.875,1014.625,21.875,71.375,1.1625
2015-11-8 00:00:00,70.25,1015.875,21.875,71.375,1.8625
2015-11-9 00:00:00,73.625,1015,21.75,71.15,0.7
2015-11-10 00:00:00,72.625,1013.5,22.75,72.95,0.7
2015-11-11 00:00:00,59.5,1014.375,21.875,71.375,4.6375
2015-11-12 00:00:00,60.5,1015.375,21.875,71.375,5.7875
2015-11-13 00:00:00,59.375,1014.875,22.375,72.275,5.325
2015-11-14 00:00:00,59.625,1012,22.375,72.275,3.475
2015-11-15 00:00:00,62,1012,22.5,72.5,0
2015-11-16 00:00:00,50.375,1012.625,21.875,71.375,2.7875
2015-11-17 00:00:00,48.375,1013.5,19.875,67.775,5.1
2015-11-18 00:00:00,57.625,1016.375,18.5,65.3,4.4
2015-11-19 00:00:00,64.75,1017.5,18.5,65.3,0.925
2015-11-20 00:00:00,66,1016.125,18.5,65.3,0.4625
2015-11-21 00:00:00,67.625,1015.5,18.75,65.75,1.3875
2015-11-22 00:00:00,64.875,1015.125,18.625,65.525,0.4625
2015-11-23 00:00:00,73.5,1015.875,17,62.6,0
2015-11-24 00:00:00,63,1016,18.5,65.3,1.625
2015-11-25 00:00:00,56.375,1014.75,19.375,66.875,5.7875
2015-11-26 00:00:00,59.5,1012.75,20,68,0.925
2015-11-27 00:00:00,66.25,1011.25,18.5,65.3,2.55
2015-11-28 00:00:00,82.125,1015.375,18.75,65.75,1.1625
2015-11-29 00:00:00,81.25,1018,18.125,64.625,1.1625
2015-11-30 00:00:00,82.375,1016.75,19.5,67.1,0.925
2015-12-1 00:00:00,78.75,1014.75,19.25,66.65,1.625
2015-12-2 00:00:00,72.125,1016.125,18.125,64.625,2.0875
2015-12-3 00:00:00,70.25,1016,17.625,63.725,7.1875
2015-12-4 00:00:00,67.5,1015,17.625,63.725,4.6375
2015-12-5 00:00:00,72.375,1015.875,17.5,63.5,0.925
2015-12-6 00:00:00,75.875,1016.5,17.125,62.825,1.4
2015-12-7 00:00:00,76.875,1017.25,17.625,63.725,2.3125
2015-12-8 00:00:00,71.28571429,1015.714286,18.42857143,65.17142857,1.057142857
2015-12-9 00:00:00,78.125,1015.25,18.375,65.075,3.475
2015-12-10 00:00:00,77.25,1011.75,19,66.2,2.0875
2015-12-11 00:00:00,77.875,1011.375,17.25,63.05,5.1
2015-12-12 00:00:00,91,1014.25,13.25,55.85,4.4
2015-12-13 00:00:00,67,1016.5,12.875,55.175,3.475
2015-12-14 00:00:00,63.625,1017,13.25,55.85,7.4
2015-12-15 00:00:00,63.875,1016.5,13.125,55.625,5.325
2015-12-16 00:00:00,65.5,1016.375,13,55.4,1.1625
2015-12-17 00:00:00,73.625,1016.875,12.25,54.05,0.925
2015-12-18 00:00:00,71.25,1018.625,12.875,55.175,4.4
2015-12-19 00:00:00,71.875,1019,12.375,54.275,3.4875
2015-12-20 00:00:00,70.25,1018.5,11.75,53.15,1.1625
2015-12-21 00:00:00,74.75,1018.875,12.625,54.725,1.3875
2015-12-22 00:00:00,79.875,1020.875,12,53.6,0.7
2015-12-23 00:00:00,81.375,1020.625,12.5,54.5,3.4875
2015-12-24 00:00:00,68.625,1021.25,11.25,52.25,6.025
2015-12-25 00:00:00,66.125,1022,11.5,52.7,5.5625
2015-12-26 00:00:00,64.5,1021.125,12.75,54.95,6.4875
2015-12-27 00:00:00,63.25,1020.625,15.375,59.675,7.8875
2015-12-28 00:00:00,58.125,1020.875,17.125,62.825,10.8875
2015-12-29 00:00:00,65,1018.125,16.375,61.475,7.4125
2015-12-30 00:00:00,71.75,1017.5,15.5,59.9,2.1
2015-12-31 00:00:00,71.375,1020.5,15,59,2.0875
2016-1-1 00:00:00,72.28571429,1021.142857,14.71428571,58.48571428,1.057142857
2016-1-2 00:00:00,75.875,1021,14,57.2,2.0875
2016-1-3 00:00:00,74.75,1018.5,14.375,57.875,5.1125
2016-1-4 00:00:00,77.125,1017.625,15.75,60.35,0
2016-1-5 00:00:00,88.83333333,1017,15.83333333,60.49999999,0.616666667
2016-1-6 00:00:00,81.625,1016.5,17.375,63.275,2.3125
2016-1-7 00:00:00,87,1018.125,17.125,62.825,0
2016-1-8 00:00:00,83.25,1017.25,15.5,59.9,7.8875
2016-1-9 00:00:00,65.14285714,1015.428571,15.85714286,60.54285715,8.471428571
2016-1-10 00:00:00,74.375,1017.5,15.625,60.125,2.775
2016-1-11 00:00:00,74.875,1017.5,15.75,60.35,1.625
2016-1-12 00:00:00,69.6875,1014.9375,18,64.4,6.03125
2016-1-13 00:00:00,75.8,1014.333333,18.26666667,64.88000001,5.08
2016-1-14 00:00:00,80.4375,1016.125,15.5625,60.0125,4.3
2016-1-15 00:00:00,84.1875,1017,13,55.4,10.775
2016-1-16 00:00:00,80.06666667,1014.6,13.6,56.48,11.24
2016-1-17 00:00:00,77.66666667,1016.2,14,57.2,2.106666667
2016-1-18 00:00:00,80.46666667,1014.733333,13.26666667,55.88000001,1.48
2016-1-19 00:00:00,88.57142857,1015.285714,12.35714286,54.24285715,4.65
2016-1-20 00:00:00,84.2,1018.666667,12.06666667,53.72000001,6.193333333
2016-1-21 00:00:00,73.1875,1020.1875,12.1875,53.9375,7.8875
2016-1-22 00:00:00,83.4,1019.466667,11.73333333,53.11999999,3.586666667
2016-1-23 00:00:00,75.875,1019.8125,14.4375,57.9875,3.25
2016-1-24 00:00:00,86.25,1019.0625,11.1875,52.1375,6.625
2016-1-25 00:00:00,75.4,1017.2,11.66666667,53.00000001,4.58
2016-1-26 00:00:00,79.6875,1015.375,14.5625,58.2125,2.55
2016-1-27 00:00:00,69.16666667,1014.166667,17.58333333,63.64999999,4.025
2016-1-28 00:00:00,69.35714286,1015.071429,16.85714286,62.34285715,5.028571429
2016-1-29 00:00:00,70.625,1017.375,19.5625,67.2125,2.54375
2016-1-30 00:00:00,78.5,1014.5,20.14285714,68.25714285,1.2
2016-1-31 00:00:00,78.25,1016,17.375,63.275,7.7625
2016-2-1 00:00:00,65.76923077,1017.153846,15.84615385,60.52307693,7.269230769
2016-2-2 00:00:00,55.86666667,1018.2,15.26666667,59.48000001,8.893333333
2016-2-3 00:00:00,66.5,1018,13.125,55.625,7.622222222
2016-2-4 00:00:00,53,1017.333333,16.36363636,61.45454545,6.941666667
2016-2-5 00:00:00,70.66666667,1016.833333,12.66666667,54.80000001,2.166666667
2016-2-6 00:00:00,69.5,1013.333333,15.33333333,59.59999999,3.7
2016-2-7 00:00:00,77,1015.75,15.625,60.125,2.7875
2016-2-8 00:00:00,67.18181818,1017.090909,17.09090909,62.76363636,5.9
2016-2-9 00:00:00,67.46153846,1014.692308,17.76923077,63.98461539,5.846153846
2016-2-10 00:00:00,64.86666667,1012.733333,18.13333333,64.63999999,2.1
2016-2-11 00:00:00,54.75,1011.25,19.6875,67.4375,6.03125
2016-2-12 00:00:00,57.86666667,1012.533333,19.2,66.56,0.746666667
2016-2-13 00:00:00,62.13333333,1014.866667,17.06666667,62.72000001,5.806666667
2016-2-14 00:00:00,61.92857143,1017.214286,17.64285714,63.75714285,8.071428571
2016-2-15 00:00:00,59.53333333,1018.733333,17.6,63.68,5.94
2016-2-16 00:00:00,56.14285714,1020.071429,18.21428571,64.78571428,5.435714286
2016-2-17 00:00:00,59.28571429,1019.142857,18.71428571,65.68571428,3.707142857
2016-2-18 00:00:00,76,1017.4,19.46666667,67.04000001,5.186666667
2016-2-19 00:00:00,70.23076923,1014.615385,23.15384615,73.67692307,4.146153846
2016-2-20 00:00:00,73.125,1014.125,23.625,74.525,11.11875
2016-2-21 00:00:00,61.125,1014.75,21,69.8,17.1375
2016-2-22 00:00:00,51.42857143,1014.428571,21,69.8,15.20714286
2016-2-23 00:00:00,50.64285714,1012.5,21.42857143,70.57142857,9.785714286
2016-2-24 00:00:00,58.0625,1012.9375,21.6875,71.0375,2.44375
2016-2-25 00:00:00,57.5,1015.5,22.5625,72.6125,5.3375
2016-2-26 00:00:00,55.6,1018.4,22.8,73.04,2.48
2016-2-27 00:00:00,59,1018.466667,22.8,73.04,3.333333333
2016-2-28 00:00:00,63.0625,1018.9375,23,73.4,3.7125
2016-2-29 00:00:00,63.9375,1018.625,23.875,74.975,3.7125
2016-3-1 00:00:00,57.41666667,1015,24.91666667,76.85000001,1.7
2016-3-2 00:00:00,57.06666667,1015.4,24.93333333,76.87999999,1.733333333
2016-3-3 00:00:00,55.61538462,1014.615385,26,78.8,4.292307692
2016-3-4 00:00:00,44.25,1012.6875,27.3125,81.1625,6.14375
2016-3-5 00:00:00,57.13333333,1012.666667,23.93333333,75.07999999,11
2016-3-6 00:00:00,66.5625,1013.0625,22.8125,73.0625,5.21875
2016-3-7 00:00:00,64.14285714,1012.357143,23.71428571,74.68571428,5.171428571
2016-3-8 00:00:00,60.21428571,1011.642857,23.42857143,74.17142857,6.742857143
2016-3-9 00:00:00,57.5625,1012.0625,24,75.2,9.375
2016-3-10 00:00:00,57.4375,1013.1875,25.5625,78.0125,7.98125
2016-3-11 00:00:00,67.8,1012.533333,25.06666667,77.12000001,6.546666667
2016-3-12 00:00:00,66.9375,1009.5625,24.5625,76.2125,9.4875
2016-3-13 00:00:00,65.1875,1011.1875,24.25,75.65,6.84375
2016-3-14 00:00:00,66,1014.3125,22.375,72.275,6.275
2016-3-15 00:00:00,58.93333333,1014.866667,24.06666667,75.32000001,8.646666667
2016-3-16 00:00:00,53.75,1012.8125,23.9375,75.0875,10.88125
2016-3-17 00:00:00,50.3125,1010.4375,26.3125,79.3625,6.84375
2016-3-18 00:00:00,61.25,1009.8125,26.1875,79.1375,6.7125
2016-3-19 00:00:00,61.85714286,1009.214286,26.78571429,80.21428572,3.578571429
2016-3-20 00:00:00,58.73333333,1010.333333,27.13333333,80.83999999,2.846666667
2016-3-21 00:00:00,43.375,1011.125,26.625,79.925,12.2625
2016-3-22 00:00:00,37.875,1009.375,25.0625,77.1125,22.1
2016-3-23 00:00:00,43.26666667,1010,26.2,79.16,10.64166667
2016-3-24 00:00:00,46.86666667,1013.333333,28.13333333,82.63999999,3.213333333
2016-3-25 00:00:00,50.1875,1013.1875,29.875,85.775,3.36875
2016-3-26 00:00:00,62.66666667,1013.6,24.66666667,76.40000001,9.393333333
2016-3-27 00:00:00,53.6875,1012.8125,26.25,79.25,9.15625
2016-3-28 00:00:00,52.8,7679.333333,25.93333333,78.67999999,6.546666667
2016-3-29 00:00:00,47.75,1011.3125,27.125,80.825,7.29375
2016-3-30 00:00:00,39.78571429,1011.142857,29.57142857,85.22857143,7.021428571
2016-3-31 00:00:00,39.73333333,1009.2,30,86,4.333333333
2016-4-1 00:00:00,38.21428571,1006.714286,30.57142857,87.02857143,12.03571429
